Position_Id,Instrument_Type,Instrument_Name,Asset_Class,Currency,Notional,Market_Value,Delta,Volatility,Gamma,Vega,Theta,Rho
AAPL Call Option-661,Equity Option,AAPL Call Option,Equity,USD,45865457,-9871011.141,1.191758016694729,0.23022009300531848,-0.013383477,-0.127757685,-0.015725771,-0.001002921
US 10Y Treasury-672,Bond,US 10Y Treasury,Rates,USD,24864204,-6986910.227,0.38826338558811074,0.3229286983065527,-9.59E-05,0.045343060142250265,-0.005057186,-0.277992342
EUR/USD-632,FX Forward,EUR/USD,FX,USD,38016542,-1541867.363,1.2790026324541197,0.15935715253683355,1.2762396198613597e-05,0.2640115109605241,0.000761025,-0.041719017
MSFT-624,Equity,MSFT,Equity,USD,36481298,6046879.979639059,1.0652455977937596,0.3658507661240169,0.001029774,-0.048344007,0.001329212,-0.018954617
WTI Crude Oil-648,Commodity Future,WTI Crude Oil,Commodity,USD,49590598,-4364290.068,0.20068599809634693,0.2742992445538127,-0.00052945,-0.274041328,0.016101042451398588,0.040005294512025474
EUR/USD-633,FX Forward,EUR/USD,FX,USD,20261970,2513464.247775173,-0.017809523,0.5170928279976477,0.000695197,0.044756202,-0.001966794,0.037825941
Gold-627,Commodity Future,Gold,Commodity,USD,34296232,-1776867.241,0.3497434863223327,0.2786537733637588,0.000737376,0.36277661607146694,-0.029047078,0.018512829
Bund 10Y-644,Bond,Bund 10Y,Rates,EUR,1513387,-5313364.161,0.8542201396916546,0.2940984798351276,7.135881621899849e-06,0.076636966,-0.001727265,-0.652269519
MSFT-625,Equity,MSFT,Equity,USD,22581011,284942.2857,-0.298191463,0.37569624413832686,-0.003185841,0.5257780595487613,-0.000503242,0.005919277
EUR/USD-634,FX Forward,EUR/USD,FX,USD,8072439,5949289.8074524645,-1.498907602,0.11774350224231779,0.000251499,0.11062360936245552,-0.008609691,0.010339770682072888
USD/JPY-639,FX Forward,USD/JPY,FX,USD,24579549,6649847.401122883,0.424440798,0.1362373471884546,-9.07E-05,0.12558272318124908,-0.010835251,0.038602158
TSLA-650,Equity,TSLA,Equity,USD,4376977,6930390.637544733,0.34534870019355607,0.48463076097498214,-0.001554832,-0.294221663,-0.030374013,-0.006968626
Gold-628,Commodity Future,Gold,Commodity,USD,16188423,-3228843.749,0.1539065191413076,0.20038032852675086,0.000107707,-0.439368032,-0.00672681,0.015297924966746108
USD/JPY-640,FX Forward,USD/JPY,FX,USD,35904488,5869121.294315061,0.48447300311046654,0.42658331091065077,-0.001653278,0.044621228,-0.004781996,0.022091089
MSFT-626,Equity,MSFT,Equity,USD,4933461,-5756430.898,-0.874821866,0.10358483348746117,0.000466276,-0.128337265,-0.025960755,-0.010347826
EUR/USD Call Option-611,FX Option,EUR/USD Call Option,FX,USD,12078217,4768502.024857666,-0.46294183,0.5020156631749072,-0.027892482,-0.541190906,-0.352350786,-0.018231903
TSLA-651,Equity,TSLA,Equity,USD,34947952,8967688.525452334,-0.140251958,0.5935254610054264,0.001335768,-0.408704149,0.004465503,0.007652052
Gold-629,Commodity Future,Gold,Commodity,USD,2632230,-9725123.306,0.15838685140575506,0.25553001986428137,8.583623090074454e-05,0.2011467529409275,-0.016743965,0.001965375
Bund 10Y-645,Bond,Bund 10Y,Rates,EUR,29742000,-1192721.376,0.42094587464425587,0.32804155605319313,-0.000239155,-0.063651274,0.004075928,-0.612203369
MSFT-627,Equity,MSFT,Equity,USD,20912918,2955419.7682800926,0.9077164481997081,0.2934915889118912,0.000582382,-0.240594882,-0.012443701,0.011934780649717668
Gold-630,Commodity Future,Gold,Commodity,USD,12514333,4035515.4097510595,0.40568583243874823,0.5418032617514629,0.000649252,0.3711658503881222,-0.02029761,0.031406456
EUR/USD-635,FX Forward,EUR/USD,FX,USD,34087505,-6478244.835,0.099931134,0.055463721,-1.39E-05,-0.043516542,-0.009592608,0.020506385253537988
Gold-631,Commodity Future,Gold,Commodity,USD,45972610,9443665.504771855,-0.710154216,0.4094026266401098,0.000171282,-0.080322724,0.02114059,0.016625269
MSFT-628,Equity,MSFT,Equity,USD,33018012,2305307.3594194595,-0.236370865,0.40880255,0.00066886,0.16735308704959267,-0.02329239,0.005112881
AAPL Call Option-662,Equity Option,AAPL Call Option,Equity,USD,30109435,-6713187.975,-1.018067759,0.2603117545638742,-0.007552125,-0.364504482,0.032964193,-0.012202214
EUR/USD-636,FX Forward,EUR/USD,FX,USD,10575474,-9589549.766,-0.570057088,0.170633503,-0.000308273,0.10488055938237796,-0.007228161,0.004205688
USD/JPY-641,FX Forward,USD/JPY,FX,USD,30907200,5665283.975795519,0.7062832285154451,0.1818254747782696,-1.21E-05,0.15285147470025578,-0.020308556,-0.069332658
MSFT-629,Equity,MSFT,Equity,USD,15931188,-8405905.211,0.7210984210666767,0.490255267,-0.003949649,0.16627902836910324,0.010328404835576472,0.017413202378094933
AAPL Call Option-663,Equity Option,AAPL Call Option,Equity,USD,13078292,-7178981.579,-0.616638963,0.086356703,-0.004385424,0.7766444402335567,0.10144296719427917,-0.007347903
AAPL-670,Equity,AAPL,Equity,USD,12017769,1496600.5371138118,1.288488594498092,0.3601032804508974,0.001153464,0.011446644426613167,-0.042609929,-0.003232069
Bund 10Y-646,Bond,Bund 10Y,Rates,EUR,11071700,2070110.068992395,-1.22020597,0.21876233163804604,0.000141647,-0.009816307,-0.000671395,0.207483068
AAPL Call Option-664,Equity Option,AAPL Call Option,Equity,USD,10305997,3737742.3718479704,0.5407996926137714,0.1958862968575762,-0.001305684,-1.471849133,-0.279118761,0.007897967
AAPL-671,Equity,AAPL,Equity,USD,47677132,-2129719.747,0.17217845415732833,0.3281557160420697,0.000965882,0.5062752436813946,-0.030371392,0.007345822
EUR/USD Call Option-612,FX Option,EUR/USD Call Option,FX,USD,31899048,5477973.379336458,0.016654079882017947,0.5438238284538718,-0.00405891,1.6334624928133097,0.080945584,0.040266332
EUR/USD Call Option-613,FX Option,EUR/USD Call Option,FX,USD,39571077,9487171.992317773,0.43853345205999744,0.3899505554705319,-0.013934633,-2.825433059,-0.049017052,-0.221608951
WTI Crude Oil-649,Commodity Future,WTI Crude Oil,Commodity,USD,43618725,-4578101.138,-0.220660524,0.4837358452654279,0.000830069,0.1604093858951981,-0.021563515,-0.02029833
TSLA-652,Equity,TSLA,Equity,USD,29777362,4060572.330758918,2.283599756304077,0.3803760785945845,-1.34E-05,0.073847042,-0.025900755,0.013589628378296817
AAPL Call Option-665,Equity Option,AAPL Call Option,Equity,USD,22952982,8569373.047903135,-0.214630709,0.4337436789300073,0.000624669,2.2973473076586863,-0.112049425,-0.048225902
US 10Y Treasury-673,Bond,US 10Y Treasury,Rates,USD,26488002,3725735.252340853,-0.090654112,0.28782420683631255,-3.46E-05,0.026765453779719728,-0.00364114,0.10838867704610276
Bund 10Y-647,Bond,Bund 10Y,Rates,EUR,30612977,3622189.9728851896,0.2723418355348516,0.5592898993645011,0.00123789,0.016167492,-0.003477424,0.5004590151664016
AAPL Call Option-666,Equity Option,AAPL Call Option,Equity,USD,12676692,-5524548.618,-1.348590175,0.3260664612415385,0.009507061,-0.231663691,-0.068030396,0.046424083
AAPL-672,Equity,AAPL,Equity,USD,6647652,702604.0063938592,0.032915332942354276,0.35347606807471965,0.001650014,-0.197964092,-0.01481643,-0.000728362
US 10Y Treasury-674,Bond,US 10Y Treasury,Rates,USD,23011000,1250456.8720916025,-0.701814326,0.3387310267901672,-4.99E-05,0.048782619,-0.000446294,0.4109484314938061
Bund 10Y-648,Bond,Bund 10Y,Rates,EUR,40156592,4002591.2491190564,0.858027199,0.22390396109070515,0.000122381,0.019055552,0.000662409,-0.044056065
US 10Y Treasury-675,Bond,US 10Y Treasury,Rates,USD,35988163,9936428.997923654,-0.188436858,0.17718113957955212,-0.000109143,0.02569306,0.000402137,0.030318469294444723
EUR/USD-637,FX Forward,EUR/USD,FX,USD,12620921,-9327123.549,0.034251082,0.09060923,-5.27E-05,0.047910988880198215,-0.008427017,-0.022274866
AAPL-673,Equity,AAPL,Equity,USD,13625214,-8695346.775,-1.524513899,0.44499624010140165,-0.000305801,0.21635171094743558,0.006981288,-0.010182122
EUR/USD Call Option-614,FX Option,EUR/USD Call Option,FX,USD,27757055,-8440998.611,1.4804029901818792,0.20910139474370393,-0.000161636,-0.578135934,0.12705444918880238,0.058662248051478294
Gold-632,Commodity Future,Gold,Commodity,USD,2737588,4859582.689779136,-1.486944931,0.2640588797575839,0.001321043,-0.13664211,-0.020253978,-0.003816433
EUR/USD-638,FX Forward,EUR/USD,FX,USD,40032433,-7272924.098,-1.487474543,0.555960489,-0.00074761,-0.028989601,0.000142922,0.053849540561341905
Bund 10Y-649,Bond,Bund 10Y,Rates,EUR,46059424,2449037.4898069054,-0.3396844,0.36154604217653047,0.000330744,0.009055694,-0.004071824,-0.836154545
Bund 10Y-650,Bond,Bund 10Y,Rates,EUR,15108397,-3506622.442,-1.204145309,0.10339293514716603,3.1258669829369594e-05,0.007588085,-0.004183268,-0.682156874
MSFT-630,Equity,MSFT,Equity,USD,1665831,-853600.8758,-1.129591376,0.4897865520531173,0.000431599,-0.115942727,0.024061212,0.006280381
AAPL-674,Equity,AAPL,Equity,USD,40347233,-5686736.804,-0.278879062,0.19087182951020049,0.001961001,-0.000127651,0.024393487,-0.004086216
WTI Crude Oil-650,Commodity Future,WTI Crude Oil,Commodity,USD,21163474,7322131.226090841,1.1128305178181803,0.3539882134554003,-0.000135679,0.40965510475607075,-0.018132253,0.002681974
WTI Crude Oil-651,Commodity Future,WTI Crude Oil,Commodity,USD,16484443,1723006.4832605273,1.1574620170691985,0.33048981117519477,-0.001587698,-0.537416106,-0.019882042,0.009323352
Bund 10Y-651,Bond,Bund 10Y,Rates,EUR,34598977,8891265.271645054,-0.593520678,0.1809433632935344,0.000204868,-0.041459258,0.002486488,0.17427142602289103
WTI Crude Oil-652,Commodity Future,WTI Crude Oil,Commodity,USD,38462403,1491924.9940865915,-0.432126164,0.11367406913701958,0.000234811,0.1730180083617352,-0.007038846,-0.000253636
TSLA-653,Equity,TSLA,Equity,USD,25549021,-7521839.388,0.7356880547894158,0.16619388357223241,-0.001221388,-0.389038727,-0.028361579,-0.004456524
EUR/USD Call Option-615,FX Option,EUR/USD Call Option,FX,USD,982816,-6582591.323,0.9722604210110251,0.10353578976018107,0.003289586,1.7739976900245884,-0.053347385,-0.01873061
MSFT-631,Equity,MSFT,Equity,USD,596626,9781479.527356945,-0.696535534,0.20159541042365564,-0.000927933,0.40285070892095637,-0.007743637,0.008828242
Bund 10Y-652,Bond,Bund 10Y,Rates,EUR,20191220,4511303.946617356,-0.091866851,0.5985136309056055,-4.46E-05,-0.040249659,-0.005593151,0.7653676888608768
WTI Crude Oil-653,Commodity Future,WTI Crude Oil,Commodity,USD,4526719,-9014424.999,0.083160293,0.2711507458827604,0.001029071,-0.060168337,-0.020644537,0.010140629
AAPL-675,Equity,AAPL,Equity,USD,7304563,4075620.1006932966,0.2247836405355293,0.5251386152342556,-0.002355738,0.10801401150385206,-0.026024749,0.003696191
AAPL Call Option-667,Equity Option,AAPL Call Option,Equity,USD,32961749,-1756539.064,-0.115712908,0.3520477306709837,-0.003014658,-1.103673096,-0.132058284,-0.10804626
Gold-633,Commodity Future,Gold,Commodity,USD,17331534,-3855832.264,1.7898856568332178,0.4166206936335531,0.00162181,0.26843858516649083,-0.011101216,0.012787555152466868
EUR/USD Call Option-616,FX Option,EUR/USD Call Option,FX,USD,45328131,-6918784.125,-0.091518496,0.13599138336280592,-0.000157833,0.5840032368947071,0.062817619,0.067681608
EUR/USD-639,FX Forward,EUR/USD,FX,USD,8203974,6798079.091131311,1.474068365229267,0.20114322708208648,-0.000153109,-0.252244553,-0.007584414,0.033356168548973726
EUR/USD-640,FX Forward,EUR/USD,FX,USD,17155645,-8723172.42,0.7366297559200454,0.330743883,0.000571836,-0.227882167,-0.00460248,-0.012916323
TSLA-654,Equity,TSLA,Equity,USD,32567206,-4203290.752,3.458095028013577,0.5346288888247623,0.002657196,0.4485895451334095,-0.024900206,0.0160428
US 10Y Treasury-676,Bond,US 10Y Treasury,Rates,USD,21395253,-3872342.123,0.9119065361546911,0.07358842,7.744587545684221e-05,-0.028511624,-0.002630447,-0.530358015
AAPL-676,Equity,AAPL,Equity,USD,48348440,-6781894.321,-1.704219367,0.32880597776114645,0.003821884,0.031017116,-0.012866093,-0.006747124
US 10Y Treasury-677,Bond,US 10Y Treasury,Rates,USD,9113937,163697.66573740542,0.4377101621252553,0.078056717,-0.000122671,-0.005090117,0.002872544,0.2796147946421094
MSFT-632,Equity,MSFT,Equity,USD,7273449,-9765947.464,-1.824777028,0.30125247204710537,-0.002318195,0.031389900842967174,-0.00385897,-0.001411192
Gold-634,Commodity Future,Gold,Commodity,USD,18504471,-3980489.692,1.404614040530839,0.3958774876329502,-0.000615204,-0.148077422,-0.005025699,-0.020208056
MSFT-633,Equity,MSFT,Equity,USD,12684519,8672588.880661279,-0.166034867,0.45959775528556895,-0.003563376,0.17235264123505775,-0.00499239,-0.001214336
Bund 10Y-653,Bond,Bund 10Y,Rates,EUR,22380410,-3789408.613,-1.136200017,0.12619260289334466,-0.000104142,0.049775519,-0.002629961,-0.278284968
AAPL-677,Equity,AAPL,Equity,USD,11637289,-2790812.258,-0.835400035,0.14161640590374144,-0.000899344,0.012960648494881924,0.010528751251628938,0.004517758
Bund 10Y-654,Bond,Bund 10Y,Rates,EUR,33175085,-536699.0353,-0.132755168,0.30853570693048477,0.000199277,0.011066381649647714,0.000166348,-0.041199593
USD/JPY-642,FX Forward,USD/JPY,FX,USD,39624141,1233867.4970294945,1.7712467657941477,0.5989200518884907,0.001194271,0.021293499986020415,-0.009258561,-0.008450976
WTI Crude Oil-654,Commodity Future,WTI Crude Oil,Commodity,USD,43037466,6174172.896,0.19796327764202817,0.24582575961121989,-0.000443468,0.047117585,-0.007706007,0.008277336
EUR/USD-641,FX Forward,EUR/USD,FX,USD,11433875,-6193575.537,0.6723273649085669,0.28514008504960064,0.001241679,0.017523284457533168,-0.008812355,-0.004714545
AAPL Call Option-668,Equity Option,AAPL Call Option,Equity,USD,22626837,7434927.543851145,-0.433560224,0.28784570854800334,0.024047088114024853,1.3935938151119398,-0.089381291,-0.070902359
Bund 10Y-655,Bond,Bund 10Y,Rates,EUR,12359914,5150987.142877787,-0.223245621,0.094385452,-6.64E-05,-0.018557985,-0.004828221,0.4639440439530234
US 10Y Treasury-678,Bond,US 10Y Treasury,Rates,USD,3227813,4453006.693231106,-0.804595591,0.47579467990949736,-0.000142785,-0.071172001,-0.001611302,0.1379029995263019
USD/JPY-643,FX Forward,USD/JPY,FX,USD,47133364,-8263908.526,-0.373737815,0.18920583843435906,-6.85E-05,0.21904316526728143,-0.005252283,-0.052924469
EUR/USD-642,FX Forward,EUR/USD,FX,USD,5332829,-9567186.201,-0.243448437,0.43701688128560584,0.000514033,0.006223,-0.010119926,0.046962276134197574
Bund 10Y-656,Bond,Bund 10Y,Rates,EUR,22393394,1880254.0181616805,-0.010456132,0.3112994333595749,0.000191813,0.021062618,-0.00375732,0.023435752928356163
USD/JPY-644,FX Forward,USD/JPY,FX,USD,26177798,7262679.250463225,-0.903340826,0.38647885822066114,8.495564747290003e-05,0.11435218261698563,-0.004445247,-0.016385204
USD/JPY-645,FX Forward,USD/JPY,FX,USD,10150001,1688829.2828127183,-0.216224624,0.0796844,4.3372364983902406e-05,0.1284487724326224,-0.008137919,-0.018173212
AAPL-678,Equity,AAPL,Equity,USD,5549826,-5735302.691,-0.41174412,0.5394811264291114,0.000653428,-0.599904434,-0.039702488,5.3420306790755506e-05
MSFT-634,Equity,MSFT,Equity,USD,33144467,-8189602.041,0.24603292628973536,0.18412122318084234,0.000596943,-0.201668798,-0.011377571,-0.016341529
USD/JPY-646,FX Forward,USD/JPY,FX,USD,16128477,3991929.0563546997,-0.731257387,0.4185524631254603,-0.000510624,0.032813933674570805,-0.008931521,-0.046880025
TSLA-655,Equity,TSLA,Equity,USD,5008394,4435405.546,-0.582073518,0.4889105116363889,0.000275556,0.1210408210483745,0.005054293,0.017439637016786417
MSFT-635,Equity,MSFT,Equity,USD,20284036,-6549365.986,-0.867443641,0.34702129450575836,-0.001435152,-0.152796971,-0.051478881,-0.005749285
EUR/USD-643,FX Forward,EUR/USD,FX,USD,2548466,-9436193.69,-0.817960287,0.23553371214324326,3.020860504161311e-05,0.11618867238666608,-0.014332323,0.020367019027293962
EUR/USD-644,FX Forward,EUR/USD,FX,USD,16325943,-1834329.736,-0.363433991,0.5878468559645922,-0.000304521,-0.276586519,-0.008261898,0.025293405
EUR/USD-645,FX Forward,EUR/USD,FX,USD,44709591,1654374.042660443,-1.216865265,0.20314184229888255,5.85559051663045e-05,-0.19356094,-0.012152915,0.000264059
EUR/USD-646,FX Forward,EUR/USD,FX,USD,17346113,4120048.1913438234,1.3824073743799918,0.5717642854177987,-0.001981462,-0.187479679,-0.008497061,0.023275682
TSLA-656,Equity,TSLA,Equity,USD,28637877,6198900.183058055,0.9435823722883254,0.13592327352660244,-0.000902348,0.072008926,0.001338821,-0.009611025
Bund 10Y-657,Bond,Bund 10Y,Rates,EUR,29761763,2210748.546134647,0.18590247110741584,0.2640721723372889,0.000440975,0.099038243,-0.006887577,-0.510914885
Gold-635,Commodity Future,Gold,Commodity,USD,22693720,-7782387.828,0.6897782834548805,0.12617257128101622,0.000127102,-0.050554586,-0.026074126,0.021795629
USD/JPY-647,FX Forward,USD/JPY,FX,USD,36817065,3651633.442848297,-1.456618326,0.05123226,-7.68E-05,-0.02901996,-0.008221977,0.028903296815189924
EUR/USD-647,FX Forward,EUR/USD,FX,USD,18050983,9683532.858,-0.78060539,0.1931421972180612,0.000200269,-0.172845373,-0.00260592,0.010287625369619174
EUR/USD Call Option-617,FX Option,EUR/USD Call Option,FX,USD,16206720,8111691.691948079,-0.394718015,0.097965721,0.010473928565259402,1.8537905752970565,-0.307283099,-0.090900069
MSFT-636,Equity,MSFT,Equity,USD,20180250,7433378.185390253,0.18396639799356743,0.5924900376996909,0.00355692,-0.243977198,-0.002875846,0.001096817
MSFT-637,Equity,MSFT,Equity,USD,32815813,-3956596.933,0.7288383067608123,0.46890932487349135,-0.002273486,0.11356250999759801,-0.006286811,0.013303254243059162
USD/JPY-648,FX Forward,USD/JPY,FX,USD,16943754,5015763.529080013,0.9356628754633594,0.052037638,-6.78E-05,0.16407318628680753,-0.021074679,-0.029618076
Bund 10Y-658,Bond,Bund 10Y,Rates,EUR,47390490,7022068.919302911,-0.861693151,0.17300562165297567,-0.000302989,-0.036709905,0.002441709,-0.24251541
AAPL Call Option-669,Equity Option,AAPL Call Option,Equity,USD,18805563,3566524.092625262,-0.073785176,0.41856833270604427,-0.020175053,-1.928092476,0.003186875,-0.129090028
AAPL Call Option-670,Equity Option,AAPL Call Option,Equity,USD,32989132,-4988764.869,0.8268961947410477,0.2692036622406149,0.013445173178655555,0.8273079871876368,0.046780828,-0.037184219
Gold-636,Commodity Future,Gold,Commodity,USD,38044128,9076679.437499166,-0.285950905,0.50751341,0.002304964,0.080637962,-0.003260446,0.009814573
Bund 10Y-659,Bond,Bund 10Y,Rates,EUR,26443393,-983611.7708,0.24592978758158046,0.32767342810665234,4.759166849228535e-05,-0.017898518,-0.005246354,0.6526852535567003
USD/JPY-649,FX Forward,USD/JPY,FX,USD,36549346,-7403888.827,-1.979932212,0.40950828085283597,-0.001123696,0.14501203538624527,-0.003157146,-0.023792989
AAPL Call Option-671,Equity Option,AAPL Call Option,Equity,USD,30731816,-7804442.099,0.00089254,0.3783705686769643,-0.043134402,-0.944655947,-0.325983365,-0.060270742
AAPL Call Option-672,Equity Option,AAPL Call Option,Equity,USD,32817444,2950379.7459809147,-0.23231972,0.4009928953429988,0.004218134,-1.237150007,0.008299207,0.009632564
AAPL Call Option-673,Equity Option,AAPL Call Option,Equity,USD,39756297,-1245807.072,-1.562448209,0.17655436960494902,-0.00017134,-1.630170039,-0.002321928,0.050618328
US 10Y Treasury-679,Bond,US 10Y Treasury,Rates,USD,33302569,-8110322.496,0.43568632153715164,0.25530919156340537,-2.68E-05,-0.046409605,0.001505491,-0.998220402
EUR/USD Call Option-618,FX Option,EUR/USD Call Option,FX,USD,38434009,4807291.443121893,1.0230483480521368,0.077846089,5.86775171131052e-05,-0.908285284,-0.096720654,0.11686408361858831
TSLA-657,Equity,TSLA,Equity,USD,14272820,5986503.345172394,0.7503221272983142,0.37320008307851477,0.003545205,0.29632055350395203,-0.023359767,0.003383052
USD/JPY-650,FX Forward,USD/JPY,FX,USD,25697332,4508312.6157290265,-0.437594855,0.3025921541416765,-0.000154467,0.019126868210378668,-0.003730573,-0.00934917
